item_id_a,item_id_b
2105257,1084654
2066983,955201
2053251,97386
1912022,100383
1949485,100188
2066522,91556
1921298,104947
2054571,952589
2069326,952717
2054346,1719994
2051832,105040
1920798,105461
2065732,2136688
1946152,91684
1914772,95139
1927110,951910
1922194,93634
1923464,1086938
2069239,953237
2068384,99458
2052281,1089440
2068821,1163128
2194218,2136669
2194212,2136688
1949683,97093
1918965,98446
1920339,100432
2055786,96635
2056629,100653
2070786,98572
2071095,958523
2071096,100943
2070522,100334
2071303,1084059
1917120,96669
2071487,101468
2071729,1083381
2071369,1086844
2066159,101926
2069613,104959
2071341,1086773
1947969,104179
1946971,95930
2070489,92313
2070473,91963
2070477,91922
2055218,93235
1950009,1725343
1951708,2683900
1949429,103424
1950048,103240
1951059,105899
1949103,96672
1951025,100094
1951029,103443
1951606,91616
1949435,98942
1950332,952982
1949462,95753
1950712,100569
1951579,100311
2071882,96733
2053461,951952
2065717,1084635
2077571,1084583
1949405,950126
2194412,2137908
2194411,2137885
1951554,102643
2074858,88761
2056503,96534
2074756,1090536
2065904,96936
1921376,98900
1950816,105443
2077744,1085978
2081863,1092031
2077253,100505
2056542,102390
2076976,100320
2077509,953646
2119000,95458
2077697,953599
2067979,96092
2077632,97074
2066515,91582
2055199,101211
2077452,1087285
2077205,93696
1950698,95632
2087422,1084605
2088949,98804
2090357,98160
2081910,1084134
2080889,101584
2088945,103880
2078158,98304
2090406,95950
2090199,99646
2089724,102025
2089616,104666
2088042,89796
1949019,105574
2087751,1090348
2088244,90926
2065707,104402
1920289,99613
1929292,88070
1919107,958101
379287,100326
1924802,100606
2053450,1086943
2077188,93179
2077896,954816
1917416,95006
2086799,1084074
2103244,953288
2103308,97329
2069914,97997
2103203,98570
2071164,953242
2104116,101324
2102907,952689
2065818,952090
2065101,953331
2107231,953799
1924565,94124
2055044,105473
2052980,99733
2071852,97794
2053517,2012734
2074987,104719
2055042,1086851
2056480,101954
2114613,87614
2051830,952994
1939175,98486
2065174,1091741
2051691,103740
2065925,95660
2053089,98079
1917552,102444
2111975,91968
1939986,101960
2056600,1884049
2094075,104387
1950728,100626
2071226,100027
2067622,2029578
1944347,92618
2102954,96814
1938144,104225
2074669,1089593
2052670,2008105
2068149,93527
1942011,97756
1921435,102780
1949654,99326
2056195,1703575
2066476,91682
1926141,98838
1949665,1890181
1926149,105065
1926135,105064
1927246,1084656
1923111,103205
2067448,1091528
2067473,99124
1949657,102519
2052194,1083240
2077612,101205
1922685,1083158
1947596,91319
2074652,1083207
2076978,2143976
2074656,1089430
1922850,92611
1925689,96155
1916366,951805
1927297,102138
1923279,100890
1939259,103337
2053742,98983
2067404,102995
1931195,103002
1920220,104126
2051457,98062
1915452,102992
2077008,100990
283457,95452
2051311,958116
1925814,1091468
1925680,102912
1920190,103716
1924556,95979
1925722,95716
1924559,102785
2066041,92295
1931992,99985
1930056,96940
1932139,953431
2054513,1087821
1935542,105392
2118995,2141372
2055635,1091088
2055722,952266
2196960,101783
1935434,102504
1927333,92673
1938537,104667
1946606,2156686
1938536,104667
2055700,1864947
1914606,100488
2071126,952340
2071127,100358
2082641,95716
366923,958157
2068289,98534
1920726,95988
1917095,104232
1947962,98602
2055653,97963
1940386,101279
2068731,104180
1952182,1854370
2069322,101690
1916492,100142
1923642,96895
1933490,100336
2068876,2129899
2067867,101715
1919097,1091972
1914587,1091802
2065024,99813
1915440,104309
1923275,951742
1920242,104126
2054320,952714
1925835,105366
2055631,99179
1947990,99745
1927878,92183
1941553,2024942
1933475,952986
1915183,953011
1933481,952986
2054458,105988
1947970,953804
2068307,104179
2077994,104888
2054316,953065
1912329,99867
1918435,96648
2054302,99259
2051367,97604
2054740,104997
1912326,99869
1932551,953237
1941623,104999
1914605,953645
1920249,101756
2065370,958581
2054457,98809
1951966,952986
1924560,102785
2087976,1883984
1915439,98483
2068214,958605
2066403,99268
1931851,96575
1933501,952997
2053714,957305
2067117,101068
2069379,103958
2065489,1084115
2260395,100276
1927310,95647
2383228,951748
2193965,951678
2071535,1090769
2071517,1090769
2069375,104790
1916975,97303
2070200,94334
1949418,99122
2071489,103290
1942004,105174
1949822,104716
1920700,97556
1913066,98695
2067675,97004
374861,105335
361499,95577
361599,98473
1943217,102839
1923723,98539
1946299,93020
2081738,1091534
2056523,102353
2071364,96434
284914,952760
2067121,2026640
2110203,98793
2071625,100894
1949799,98903
1949800,98901
2056402,953102
2088937,101279
2087655,98801
2194043,103973
1944989,99884
2067429,952690
2087407,99490
369302,97947
1947025,87738
1949936,953798
1946607,2156685
1945809,91334
2122393,98131
1919985,95862
1927311,95628
2071890,2031060
1916938,98391
1950691,104024
2268473,104432
1924836,101702
1924856,96686
1924383,98864
2077496,96602
2052407,951657
1943333,100091
1921306,103367
2052844,96930
2052779,99447
1943257,95566
2052989,102695
2066223,1726376
2053179,98445
2072068,102945
1948945,103113
2071851,103120
2105244,108011
2077583,97118
1932217,97185
283409,102729
1923811,105698
2054867,96684
2067405,96815
1918522,1725339
1945949,101149
1949558,95612
1924620,1162350
1951763,105117
362077,105939
2071975,102501
1949634,105669
2050984,104893
2053197,99379
1921346,95825
1947978,953461
2194230,1084731
1920943,103120
1940993,97925
2081866,1084144
1928824,953706
2272559,102966
1929662,97061
2272576,100509
2069608,952391
1929590,92661
2120226,1952591
1932169,100985
2071479,99549
1950709,952867
1950711,100510
2051404,95824
1935033,105720
2066356,102800
1932041,101939
2273278,95594
1931704,101797
1931786,102519
2273283,1086256
1928762,102134
1931754,101957
1931770,105721
2053214,953044
2067643,101715
284713,1091041
1928906,95518
1923687,105201
1929634,104675
1950600,105292
2052022,952106
1926875,104787
1931777,105899
599659,96808
2260403,1089534
1950809,95899
2076356,953043
2081468,1084663
2067176,96898
2071546,2019951
1952084,95567
1951398,97244
2071264,99423
1949798,953336
1952262,97285
2199163,102271
2071552,1952592
2071509,2685844
2055867,96764
2052128,96770
1950655,102226
2272617,2684078
2272801,89646
2272819,90935
2273370,91231
2273380,1089855
2052757,96822
2052863,104810
2052763,96930
1926485,102915
1929183,105531
1926464,103151
1949322,96930
1924130,103439
1943273,101946
1943318,103723
1918967,103348
1945954,101955
1931739,105817
1931115,101735
2052878,97101
1933314,1089407
1916985,103164
1929029,95611
2194150,104905
2066340,953344
1930494,101617
1950796,953514
1952238,1895463
2056520,99511
1949005,102905
2082642,95716
1951709,102985
1951712,102165
2087617,98402
1951710,96203
2076666,103762
1924164,95558
2056019,101295
2053423,1087386
1919983,102842
2065574,95777
1948974,103658
2054462,97293
284565,96968
1933320,103981
1952093,1090221
1942063,103689
2054710,102625
2273807,99801
1946004,105685
2053110,101705
1943330,953608
2273737,101955
2054419,104771
1924783,104966
1921627,2685809
2273722,105186
2273780,1083153
2197721,99877
1951360,95730
2068920,105928
1950789,951770
1915444,958152
2071059,101718
2273844,97117
2124682,98762
2056643,102371
2071472,952041
1949382,99473
1950194,97237
2273869,953448
2065474,99002
1925939,1088174
1949384,104530
2052829,96966
1949383,104530
2055140,96183
1917723,1875319
1949664,98619
2273927,1088099
1949861,102965
2056559,102684
2054415,1719993
1950705,96074
1950699,96414
1949658,102285
2273959,104612
1949020,104245
2051236,2026632
1952046,1882673
1952132,100334
2196327,104627
283125,1092161
1950408,953570
1943332,103036
2196021,99447
1950364,953489
2051851,106000
1928086,953149
1943311,103040
2077030,97268
1952098,96151
2055553,952762
2052852,103106
2053136,101879
2065475,99002
2274027,92545
2052804,953166
2051038,1086959
2274038,98793
2274036,101068
1952211,102965
1949811,952531
2053015,98995
1951044,952409
2067893,956621
2194249,1090303
2194265,2137908
2051037,99738
2054042,96138
2054341,103151
2054012,104614
1949440,102434
1949624,95755
2069313,104380
1950546,99122
2056133,952674
2056137,95862
2054587,97895
2069235,103480
2071705,87936
2054534,100051
2071789,953819
1952066,95533
2071677,101877
2078062,101293
1950545,103381
2053014,97244
1950866,98166
1951534,98689
283179,104899
2052930,97520
2067170,96852
371042,105574
1950533,1476649
1950476,102995
1949023,104899
1949000,98280
1952050,104984
2065092,99370
1931971,99649
1952105,95581
1952096,95544
1933315,2683596
1943327,96839
1951065,96671
1923487,103347
1943329,103906
2052972,97470
1951047,97431
1949448,102612
2671272,958171
1949450,102612
2052556,104451
1943321,96384
1943313,97193
1923778,102714
2052847,104354
1943274,105145
1943340,953630
2052769,104367
2392564,98648
2194080,95933
2200718,1087248
2071102,96751
1952122,1890181
1949436,96843
2071564,2019951
2056350,102737
2056093,102527
2056379,102615
1951597,100576
2071086,101279
1941721,92690
1926134,951770
2052886,105759
1952121,98619
2065028,97181
1932005,98825
284762,98468
1950127,105636
1939181,95486
2077020,98233
2052657,101409
1942065,958516
2053153,952651
1934743,97408
1941926,100896
2051955,952420
2071075,951752
2779975,2682212
2055921,105497
1943270,105450
1943328,100057
2202143,952420
1951053,96989
1930145,100878
1931008,99454
1927101,1854365
2387237,95966
1934728,92976
2056135,952674
1925713,105452
2054239,98696
1950047,103275
2052625,97005
1946188,1091813
2056627,97069
2274380,958084
2082993,104522
1948955,952652
1923762,1895474
2268122,94178
2051292,101619
2053782,104004
2055826,97293
2055828,104265
2065664,103408
2052650,2034264
2055527,952917
2055520,951708
2054266,104313
1946980,95838
2055372,96791
370924,102180
1946984,96310
363498,103648
1951648,102747
1950072,100226
1942455,952994
363595,952583
2194271,1086984
363687,104822
283081,95984
1920727,1089508
363730,97073
1942451,105272
2052939,104838
1927334,91753
1915645,101889
2268386,105909
2201873,1088185
1940325,104307
1924266,104851
1944290,958631
1952244,959570
2274458,100973
1951057,95707
1921330,103025
1926943,96416
1929863,92660
2127644,953609
372949,104022
2258136,2683614
379232,104584
1950702,106006
1940090,953642
1926789,96574
365245,100237
1927555,100188
1924540,953375
2774596,1088875
2268492,2683593
2268496,97065
284692,102545
2268522,954630
2268569,952449
284847,95707
2272522,2683967
2120154,101456
1914598,99312
1924561,102888
366963,2037287
1918634,98704
369587,953674
1917947,95886
1948311,102463
1951157,95665
2051278,1089501
2065807,2047739
367697,99098
1949390,105676
1942467,104364
2054185,97037
2066485,98030
2052634,102706
2774607,1084747
2082187,2027763
368129,98098
2056064,1875945
1949008,105042
1949016,104721
1913348,1725343
368383,105514
368420,105809
2087749,952817
2087681,953707
1949009,105077
2070803,103253
2066384,98333
2051956,96596
2066380,98104
2066372,2683895
1949430,103284
2052159,103597
1951399,98068
1925667,103253
1951172,96309
2076794,1086202
1950862,102022
1951706,2683899
1924528,103597
1949434,104174
1930560,99466
2052569,97090
2052565,952663
1923734,1094785
1943342,102873
2200291,102498
1950022,2685850
2067639,1091043
2052067,95516
1950513,1703494
1913540,96875
2066288,104703
1921280,96067
2052933,953324
1921301,953515
1944727,104972
2052133,99466
2201090,1087248
2065189,94902
1949747,98521
2052464,952728
2052530,96649
2052925,97009
2052579,96861
1938542,97951
1923795,95506
1919100,97673
2052867,103621
2053066,99151
1933029,100334
1944916,102985
1913626,101653
1950790,105064
2052693,91300
2054104,95473
2269421,953229
1925530,94987
1948973,2685796
2269469,952634
1925715,104627
2269480,953573
283789,104653
1932614,96790
2198007,1087337
1944922,2683898
2269528,98427
2069363,2039743
2054521,102698
1923014,105353
1942471,104505
1915362,102135
1920287,100186
1946182,104636
1944847,104202
2054317,96926
2066379,102679
2069063,104083
1925561,954067
2065638,953556
2066318,97514
370196,953185
1913354,1725342
2052163,98098
1938140,97994
370965,105922
2068822,96394
1951472,101952
379172,101290
1927068,91952
371664,1091529
2380683,953137
371742,101924
2196232,99788
1951839,103973
1939595,95723
1939607,102644
2052778,96741
2067097,1725309
1918445,104292
2078037,98648
1923761,2037285
2055517,97155
1922268,92709
1918288,100309
2087639,95811
1938528,98860
2055655,92256
2054444,954694
2088716,97248
2065587,97195
2194370,1087057
374168,96742
2197893,1087276
1920555,101516
2380605,100471
2087393,102418
2194662,2137883
374336,100451
2053431,98265
2120898,97637
2074689,95538
2065720,1084354
374639,105317
2077634,96933
2197896,1084731
2194381,1087046
2194361,1084384
2194377,2146632
2196366,1086901
2194342,1084393
2194455,2135950
2194402,1087045
2077605,96694
600301,93057
2194263,1086933
2194374,1087303
2194388,1086901
1951607,91619
366608,95914
2269838,95923
1952288,101415
2077467,952485
1950120,953223
284302,101412
284693,99326
1924966,952851
2111213,2136678
2086709,93796
2194354,1084608
1915359,104801
599827,954564
1946982,102057
1915363,105906
1932993,97113
2088510,104943
600397,1870853
356587,100826
2067029,955170
2069483,1091756
1945630,1083200
2089992,2008103
2069372,952379
2270099,99596
2055714,96959
1931572,1083228
2202146,2026629
1946814,2028196
2202147,2026630
2380649,2137852
1931725,102695
2066099,1085864
2087578,97056
2081900,104431
1950363,953604
2082748,951792
1916407,956219
1942053,958516
2087254,92663
2056496,96833
1912500,96626
2089826,104313
2089174,100946
1928216,1859873
2087746,96131
2083578,1090631
1952073,104151
1919018,2685997
2088760,103370
2088742,102397
1951034,96184
2054155,97186
2067486,97283
2083526,101859
2067296,952514
2081962,101152
2081937,96130
2112104,954833
2056142,1090619
2082240,95454
2055546,96977
2053445,2136688
1945589,87530
2082597,1088179
2052339,93280
1944326,94157
2118972,1858707
2270684,951713
1933533,955058
1922244,95022
2077185,101307
1914774,1865623
1949854,102872
1943467,1086563
2207797,1894584
1930764,92069
2052443,104820
1941718,91833
1951405,104756
2208209,953839
1945591,87678
1949414,2685809
2208224,97328
1950896,954683
1947597,91322
2114585,93080
1928514,91785
2089104,92153
2089697,104387
1950178,91464
1917951,102988
1941702,92608
1917596,1089535
1918769,93014
2087284,101944
1947988,105456
2110337,92112
2074655,1089439
1921552,96566
1929975,91806
1931759,102717
2082274,99461
1921824,960378
2089109,92218
2088432,954483
1922002,1087833
2055196,98679
599592,88219
2089111,92218
2268605,953109
1941145,953624
1941146,953597
1952181,103835
2068184,92218
1918773,97063
1941704,92117
1940216,105950
1950160,1090621
2052674,91680
1933035,1092148
2122522,95477
370494,104943
1949300,102527
1947956,105556
2205465,95840
1928675,95511
283037,96861
284550,96047
1934427,105377
1918964,105653
1927106,1892967
1923251,952398
1921107,97071
2089863,958092
1916921,96220
1923273,952736
1924335,1090340
1951465,104349
2392994,952498
1932553,103496
361849,97975
2054353,953861
2089133,93000
2054272,1091077
2056636,105054
2056646,98381
2088328,91041
2052842,97595
2089103,2683901
2065659,103102
1951037,102363
2088319,89519
2081001,955783
283264,104544
1949124,104765
1948324,96291
2054735,958137
2269142,90068
2122358,1087555
2082018,105974
1918527,1091018
1943565,104546
1928075,953569
2082738,1086848
2789442,96540
2088017,91081
2087723,102618
1930322,93571
2051425,1722558
2393214,954410
2087739,97847
1948048,93605
1944766,95049
1946771,95089
1931825,95144
2069019,95223
1922237,95110
1922253,95373
1922208,95104
2077590,1090512
2088441,95417
1949263,99661
2203959,2044933
2052057,2683693
1922249,94845
2078063,101304
1925532,94965
1922257,93561
1922221,93925
1948033,93841
1914775,93715
2200143,1087350
2052815,93879
365950,952494
2087703,104918
1925533,94883
1942793,94540
1926489,95293
1916697,1703512
2087177,103330
283010,952014
2081459,101514
2105245,1087422
2199796,1086986
1939697,95231
2194619,956182
2201319,90673
2065276,95190
1929837,99141
